"_time","Activity_Type","host.name","user.name","winlog.event_data.IpAddress","winlog.event_data.Image","winlog.event_data.TargetFilename","winlog.event_data.ScriptBlockText"
"2025-11-16T07:35:42.669+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }

if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T07:35:54.491+0000","2. WinRM Process Spawned","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","C:\Windows\System32\wsmprovhost.exe
C:\Windows\System32\wsmprovhost.exe","null
null","null
null"
"2025-11-16T07:35:54.585+0000","2. WinRM Process Spawned","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","C:\Windows\system32\wsmprovhost.exe
C:\Windows\system32\wsmprovhost.exe","C:\Users\Thanh\AppData\Local\Temp\__PSScriptPolicyTest_t5l40wq2.sue.ps1
C:\Users\Thanh\AppData\Local\Temp\__PSScriptPolicyTest_t5l40wq2.sue.ps1","null
null"
"2025-11-16T07:35:54.812+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","$hash_file = @{
  ""7b9fb1977f73c7229b9e9394a58ce346d746ff6a"" = @{
    ""target"" = ""C:\Program Files\encrypt.ps1"";
    ""src_basename"" = ""encrypt.ps1"";
    ""dst"" = ""C:\Program Files\encrypt.ps1""
  }
}

Function Cleanup($disposable) {
  if (($disposable -ne $null) -and ($disposable.GetType().GetMethod(""Dispose"") -ne $null)) {
    $disposable.Dispose()
  }
}

Function Check-Files($h) {
  return $h.GetEnumerator() | ForEach-Object {
    $dst = Unresolve-Path $_.Value.target
    $dst_changed = $false
    if(Test-Path $dst -PathType Container) {
      $dst_changed = $true
      $dst = Join-Path $dst $_.Value.src_basename
    }
    New-Object psobject -Property @{
      chk_exists = ($exists = Test-Path $dst -PathType Leaf)
      src_sha1 = ($sMd5 = $_.Key)
      dst_sha1 = ($dMd5 = if ($exists) { Get-SHA1Sum $dst } else { $null })
      chk_dirty = ($dirty = if ($sMd5 -ne $dMd5) { $true } else { $false })
      verifies = if ($dirty -eq $false) { $true } else { $false }
      target_is_folder = $dst_changed
    }
  } | Select-Object -Property chk_exists,src_sha1,dst_sha1,chk_dirty,verifies,target_is_folder
}

Function Get-SHA1Sum($src) {
  Try {
    $c = [System.Security.Cryptography.SHA1]::Create()
    $bytes = $c.ComputeHash(($in = (Get-Item $src).OpenRead()))
    return ([System.BitConverter]::ToString($bytes)).Replace(""-"", """").ToLower()
  } 
  Finally {
    Cleanup $c
    Cleanup $in
  }
}

Function Unresolve-Path($path) {
  if ($path -eq $null) {
    return $null
  }
  else {
    return $ExecutionContext.SessionState.Path.GetUnresolvedProviderPathFromPSPath($path)
  }
}

Check-Files $hash_file | ConvertTo-Csv -NoTypeInformation

if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
$hash_file = @{
  ""7b9fb1977f73c7229b9e9394a58ce346d746ff6a"" = @{
    ""target"" = ""C:\Program Files\encrypt.ps1"";
    ""src_basename"" = ""encrypt.ps1"";
    ""dst"" = ""C:\Program Files\encrypt.ps1""
  }
}

Function Cleanup($disposable) {
  if (($disposable -ne $null) -and ($disposable.GetType().GetMethod(""Dispose"") -ne $null)) {
    $disposable.Dispose()
  }
}

Function Check-Files($h) {
  return $h.GetEnumerator() | ForEach-Object {
    $dst = Unresolve-Path $_.Value.target
    $dst_changed = $false
    if(Test-Path $dst -PathType Container) {
      $dst_changed = $true
      $dst = Join-Path $dst $_.Value.src_basename
    }
    New-Object psobject -Property @{
      chk_exists = ($exists = Test-Path $dst -PathType Leaf)
      src_sha1 = ($sMd5 = $_.Key)
      dst_sha1 = ($dMd5 = if ($exists) { Get-SHA1Sum $dst } else { $null })
      chk_dirty = ($dirty = if ($sMd5 -ne $dMd5) { $true } else { $false })
      verifies = if ($dirty -eq $false) { $true } else { $false }
      target_is_folder = $dst_changed
    }
  } | Select-Object -Property chk_exists,src_sha1,dst_sha1,chk_dirty,verifies,target_is_folder
}

Function Get-SHA1Sum($src) {
  Try {
    $c = [System.Security.Cryptography.SHA1]::Create()
    $bytes = $c.ComputeHash(($in = (Get-Item $src).OpenRead()))
    return ([System.BitConverter]::ToString($bytes)).Replace(""-"", """").ToLower()
  } 
  Finally {
    Cleanup $c
    Cleanup $in
  }
}

Function Unresolve-Path($path) {
  if ($path -eq $null) {
    return $null
  }
  else {
    return $ExecutionContext.SessionState.Path.GetUnresolvedProviderPathFromPSPath($path)
  }
}

Check-Files $hash_file | ConvertTo-Csv -NoTypeInformation

if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T07:35:54.817+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","Function Check-Files($h) {
  return $h.GetEnumerator() | ForEach-Object {
    $dst = Unresolve-Path $_.Value.target
    $dst_changed = $false
    if(Test-Path $dst -PathType Container) {
      $dst_changed = $true
      $dst = Join-Path $dst $_.Value.src_basename
    }
    New-Object psobject -Property @{
      chk_exists = ($exists = Test-Path $dst -PathType Leaf)
      src_sha1 = ($sMd5 = $_.Key)
      dst_sha1 = ($dMd5 = if ($exists) { Get-SHA1Sum $dst } else { $null })
      chk_dirty = ($dirty = if ($sMd5 -ne $dMd5) { $true } else { $false })
      verifies = if ($dirty -eq $false) { $true } else { $false }
      target_is_folder = $dst_changed
    }
  } | Select-Object -Property chk_exists,src_sha1,dst_sha1,chk_dirty,verifies,target_is_folder
}
Function Check-Files($h) {
  return $h.GetEnumerator() | ForEach-Object {
    $dst = Unresolve-Path $_.Value.target
    $dst_changed = $false
    if(Test-Path $dst -PathType Container) {
      $dst_changed = $true
      $dst = Join-Path $dst $_.Value.src_basename
    }
    New-Object psobject -Property @{
      chk_exists = ($exists = Test-Path $dst -PathType Leaf)
      src_sha1 = ($sMd5 = $_.Key)
      dst_sha1 = ($dMd5 = if ($exists) { Get-SHA1Sum $dst } else { $null })
      chk_dirty = ($dirty = if ($sMd5 -ne $dMd5) { $true } else { $false })
      verifies = if ($dirty -eq $false) { $true } else { $false }
      target_is_folder = $dst_changed
    }
  } | Select-Object -Property chk_exists,src_sha1,dst_sha1,chk_dirty,verifies,target_is_folder
}"
"2025-11-16T07:35:54.852+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","{
    $dst = Unresolve-Path $_.Value.target
    $dst_changed = $false
    if(Test-Path $dst -PathType Container) {
      $dst_changed = $true
      $dst = Join-Path $dst $_.Value.src_basename
    }
    New-Object psobject -Property @{
      chk_exists = ($exists = Test-Path $dst -PathType Leaf)
      src_sha1 = ($sMd5 = $_.Key)
      dst_sha1 = ($dMd5 = if ($exists) { Get-SHA1Sum $dst } else { $null })
      chk_dirty = ($dirty = if ($sMd5 -ne $dMd5) { $true } else { $false })
      verifies = if ($dirty -eq $false) { $true } else { $false }
      target_is_folder = $dst_changed
    }
  }
{
    $dst = Unresolve-Path $_.Value.target
    $dst_changed = $false
    if(Test-Path $dst -PathType Container) {
      $dst_changed = $true
      $dst = Join-Path $dst $_.Value.src_basename
    }
    New-Object psobject -Property @{
      chk_exists = ($exists = Test-Path $dst -PathType Leaf)
      src_sha1 = ($sMd5 = $_.Key)
      dst_sha1 = ($dMd5 = if ($exists) { Get-SHA1Sum $dst } else { $null })
      chk_dirty = ($dirty = if ($sMd5 -ne $dMd5) { $true } else { $false })
      verifies = if ($dirty -eq $false) { $true } else { $false }
      target_is_folder = $dst_changed
    }
  }"
"2025-11-16T07:35:54.858+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","Function Unresolve-Path($path) {
  if ($path -eq $null) {
    return $null
  }
  else {
    return $ExecutionContext.SessionState.Path.GetUnresolvedProviderPathFromPSPath($path)
  }
}
Function Unresolve-Path($path) {
  if ($path -eq $null) {
    return $null
  }
  else {
    return $ExecutionContext.SessionState.Path.GetUnresolvedProviderPathFromPSPath($path)
  }
}"
"2025-11-16T07:35:54.966+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","            $to = $ExecutionContext.SessionState.Path.GetUnresolvedProviderPathFromPSPath(""C:\Program Files\encrypt.ps1"")
            $parent = Split-Path $to
            if(!(Test-path $parent)) { mkdir $parent | Out-Null }
            $fileStream = New-Object -TypeName System.IO.FileStream -ArgumentList @(
                $to,
                [system.io.filemode]::Create,
                [System.io.FileAccess]::Write,
                [System.IO.FileShare]::ReadWrite
            )
            # Powershell caches ScrpitBlocks in a dictionary
            # keyed on the script block text. Thats just great
            # unless the script is super large and called a gillion
            # times like we might do. In such a case it will saturate the
            # Large Object Heap and lead to Out Of Memory exceptions
            # for large files or folders. So we call the internal method
            # ClearScriptBlockCache to clear it.
            $bindingFlags= [Reflection.BindingFlags] ""NonPublic,Static""
            $method = [scriptblock].GetMethod(""ClearScriptBlockCache"", $bindingFlags)

if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
            $to = $ExecutionContext.SessionState.Path.GetUnresolvedProviderPathFromPSPath(""C:\Program Files\encrypt.ps1"")
            $parent = Split-Path $to
            if(!(Test-path $parent)) { mkdir $parent | Out-Null }
            $fileStream = New-Object -TypeName System.IO.FileStream -ArgumentList @(
                $to,
                [system.io.filemode]::Create,
                [System.io.FileAccess]::Write,
                [System.IO.FileShare]::ReadWrite
            )
            # Powershell caches ScrpitBlocks in a dictionary
            # keyed on the script block text. Thats just great
            # unless the script is super large and called a gillion
            # times like we might do. In such a case it will saturate the
            # Large Object Heap and lead to Out Of Memory exceptions
            # for large files or folders. So we call the internal method
            # ClearScriptBlockCache to clear it.
            $bindingFlags= [Reflection.BindingFlags] ""NonPublic,Static""
            $method = [scriptblock].GetMethod(""ClearScriptBlockCache"", $bindingFlags)

if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T07:35:54.972+0000","2. WinRM Process Spawned","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","C:\Windows\system32\wsmprovhost.exe
C:\Windows\system32\wsmprovhost.exe","C:\Program Files\encrypt.ps1
C:\Program Files\encrypt.ps1","null
null"
"2025-11-16T07:35:55.051+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","            if($method) { $method.Invoke($Null, $Null) }
            $bytes=[Convert]::FromBase64String('IyBzaW11bGF0ZV9lbmNyeXB0LnBzMQojIE3hu6VjIHRpw6p1OiBNw7QgcGjhu49uZyBow6BuaCB2aSByYW5zb213YXJlIG3hu5l0IGPDoWNoIGFuIHRvw6BuIGNobyBsYWIKIyBIw6BuaCDEkeG7mW5nOiDEkOG7jWMgZmlsZSB0YXJnZXQsIGVuY29kZSBCYXNlNjQsIGdoaSByYSBmaWxlIC5lbmNyeXB0ZWQgTeG7mkkKIyBRVUFOIFRS4buMTkc6IEtow7RuZyB4w7NhIGhheSB0aGF5IMSR4buVaSBmaWxlIGfhu5FjLgoKcGFyYW0gKAogICAgIyBOaOG6rW4gdGhhbSBz4buRIGzDoCDEkcaw4budbmcgZOG6q24gZmlsZSBt4bulYyB0acOqdQogICAgW3N0cmluZ10kUGF0aCA9ICJDOlxQcm9ncmFtIEZpbGVzXGRhdGFfaW1wb3J0YW50LnR4dCIKKQoKdHJ5IHsKICAgIFdyaXRlLUhvc3QgIlsqXSBCYXQgZGF1IG1vIHBob25nLi4uIERvYyBmaWxlOiAkUGF0aCIKICAgIAogICAgIyBLaWVtIHRyYSBmaWxlIHRvbiB0YWkKICAgIGlmICgtbm90IChUZXN0LVBhdGggJFBhdGgpKSB7CiAgICAgICAgV3JpdGUtRXJyb3IgIkxvaTogS2hvbmcgdGltIHRoYXkgZmlsZSBtdWMgdGlldTogJFBhdGgiCiAgICAgICAgZXhpdAogICAgfQoKICAgICMgRG9jIG5vaSBkdW5nIGZpbGUKICAgICRjb250ZW50Qnl0ZXMgPSBbU3lzdGVtLklPLkZpbGVdOjpSZWFkQWxsQnl0ZXMoJFBhdGgpCiAgICAKICAgICMgTWEgaG9hIEJhc2U2NCAobW8gcGhvbmcgJ2VuY3J5cHRpb24nKQogICAgJGJhc2U2NENvbnRlbnQgPSBbU3lzdGVtLkNvbnZlcnRdOjpUb0Jhc2U2NFN0cmluZygkY29udGVudEJ5dGVzKQogICAgCiAgICAjIERpbmggbmdoaWEgdGVuIGZpbGUgbW9pCiAgICAkbmV3RW5jcnlwdGVkUGF0aCA9ICRQYXRoICsgIi5lbmNyeXB0ZWQiCiAgICAKICAgICMgR2hpIG5vaSBkdW5nIGRhICJtYSBob2EiIHJhIGZpbGUgbW9pCiAgICBTZXQtQ29udGVudCAtUGF0aCAkbmV3RW5jcnlwdGVkUGF0aCAtVmFsdWUgJGJhc2U2NENvbnRlbnQKICAgIAogICAgV3JpdGUtSG9zdCAiWytdIFRoYW5oIGNvbmchIERhIG1vIHBob25nIG1hIGhvYSBmaWxlLiIKICAgIFdyaXRlLUhvc3QgIlsrXSBGaWxlIGdvYyB2YW4gYW4gdG9hbjogJFBhdGgiCiAgICBXcml0ZS1Ib3N0ICJbK10gRmlsZSBtb2kgZGEgdGFvOiAkbmV3RW5jcnlwdGVkUGF0aCIKCn0gY2F0Y2ggewogICAgV3JpdGUtRXJyb3IgIkdhcCBsb2k6ICRfLkV4Y2VwdGlvbi5NZXNzYWdlIgp9Cg==')
            $fileStream.Write($bytes, 0, $bytes.length)

if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
            if($method) { $method.Invoke($Null, $Null) }
            $bytes=[Convert]::FromBase64String('IyBzaW11bGF0ZV9lbmNyeXB0LnBzMQojIE3hu6VjIHRpw6p1OiBNw7QgcGjhu49uZyBow6BuaCB2aSByYW5zb213YXJlIG3hu5l0IGPDoWNoIGFuIHRvw6BuIGNobyBsYWIKIyBIw6BuaCDEkeG7mW5nOiDEkOG7jWMgZmlsZSB0YXJnZXQsIGVuY29kZSBCYXNlNjQsIGdoaSByYSBmaWxlIC5lbmNyeXB0ZWQgTeG7mkkKIyBRVUFOIFRS4buMTkc6IEtow7RuZyB4w7NhIGhheSB0aGF5IMSR4buVaSBmaWxlIGfhu5FjLgoKcGFyYW0gKAogICAgIyBOaOG6rW4gdGhhbSBz4buRIGzDoCDEkcaw4budbmcgZOG6q24gZmlsZSBt4bulYyB0acOqdQogICAgW3N0cmluZ10kUGF0aCA9ICJDOlxQcm9ncmFtIEZpbGVzXGRhdGFfaW1wb3J0YW50LnR4dCIKKQoKdHJ5IHsKICAgIFdyaXRlLUhvc3QgIlsqXSBCYXQgZGF1IG1vIHBob25nLi4uIERvYyBmaWxlOiAkUGF0aCIKICAgIAogICAgIyBLaWVtIHRyYSBmaWxlIHRvbiB0YWkKICAgIGlmICgtbm90IChUZXN0LVBhdGggJFBhdGgpKSB7CiAgICAgICAgV3JpdGUtRXJyb3IgIkxvaTogS2hvbmcgdGltIHRoYXkgZmlsZSBtdWMgdGlldTogJFBhdGgiCiAgICAgICAgZXhpdAogICAgfQoKICAgICMgRG9jIG5vaSBkdW5nIGZpbGUKICAgICRjb250ZW50Qnl0ZXMgPSBbU3lzdGVtLklPLkZpbGVdOjpSZWFkQWxsQnl0ZXMoJFBhdGgpCiAgICAKICAgICMgTWEgaG9hIEJhc2U2NCAobW8gcGhvbmcgJ2VuY3J5cHRpb24nKQogICAgJGJhc2U2NENvbnRlbnQgPSBbU3lzdGVtLkNvbnZlcnRdOjpUb0Jhc2U2NFN0cmluZygkY29udGVudEJ5dGVzKQogICAgCiAgICAjIERpbmggbmdoaWEgdGVuIGZpbGUgbW9pCiAgICAkbmV3RW5jcnlwdGVkUGF0aCA9ICRQYXRoICsgIi5lbmNyeXB0ZWQiCiAgICAKICAgICMgR2hpIG5vaSBkdW5nIGRhICJtYSBob2EiIHJhIGZpbGUgbW9pCiAgICBTZXQtQ29udGVudCAtUGF0aCAkbmV3RW5jcnlwdGVkUGF0aCAtVmFsdWUgJGJhc2U2NENvbnRlbnQKICAgIAogICAgV3JpdGUtSG9zdCAiWytdIFRoYW5oIGNvbmchIERhIG1vIHBob25nIG1hIGhvYSBmaWxlLiIKICAgIFdyaXRlLUhvc3QgIlsrXSBGaWxlIGdvYyB2YW4gYW4gdG9hbjogJFBhdGgiCiAgICBXcml0ZS1Ib3N0ICJbK10gRmlsZSBtb2kgZGEgdGFvOiAkbmV3RW5jcnlwdGVkUGF0aCIKCn0gY2F0Y2ggewogICAgV3JpdGUtRXJyb3IgIkdhcCBsb2k6ICRfLkV4Y2VwdGlvbi5NZXNzYWdlIgp9Cg==')
            $fileStream.Write($bytes, 0, $bytes.length)

if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T07:35:55.115+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","$fileStream.Dispose()
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
$fileStream.Dispose()
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T07:36:03.087+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","powershell -ExecutionPolicy Bypass -File .\encrypt.ps1
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
powershell -ExecutionPolicy Bypass -File .\encrypt.ps1
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T07:36:03.615+0000","4b. Data Exfiltration/Encoding","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","# simulate_encrypt.ps1
# Má»¥c tiÃªu: MÃ´ phá»ng hÃ nh vi ransomware má»™t cÃ¡ch an toÃ n cho lab
# HÃ nh Ä‘á»™ng: Äá»c file target, encode Base64, ghi ra file .encrypted Má»šI
# QUAN TRá»ŒNG: KhÃ´ng xÃ³a hay thay Ä‘á»•i file gá»‘c.

param (
    # Nháº­n tham sá»‘ lÃ  Ä‘Æ°á»ng dáº«n file má»¥c tiÃªu
    [string]$Path = ""C:\Program Files\data_important.txt""
)

try {
    Write-Host ""[*] Bat dau mo phong... Doc file: $Path""
    
    # Kiem tra file ton tai
    if (-not (Test-Path $Path)) {
        Write-Error ""Loi: Khong tim thay file muc tieu: $Path""
        exit
    }

    # Doc noi dung file
    $contentBytes = [System.IO.File]::ReadAllBytes($Path)
    
    # Ma hoa Base64 (mo phong 'encryption')
    $base64Content = [System.Convert]::ToBase64String($contentBytes)
    
    # Dinh nghia ten file moi
    $newEncryptedPath = $Path + "".encrypted""
    
    # Ghi noi dung da ""ma hoa"" ra file moi
    Set-Content -Path $newEncryptedPath -Value $base64Content
    
    Write-Host ""[+] Thanh cong! Da mo phong ma hoa file.""
    Write-Host ""[+] File goc van an toan: $Path""
    Write-Host ""[+] File moi da tao: $newEncryptedPath""

} catch {
    Write-Error ""Gap loi: $_.Exception.Message""
}
# simulate_encrypt.ps1
# Má»¥c tiÃªu: MÃ´ phá»ng hÃ nh vi ransomware má»™t cÃ¡ch an toÃ n cho lab
# HÃ nh Ä‘á»™ng: Äá»c file target, encode Base64, ghi ra file .encrypted Má»šI
# QUAN TRá»ŒNG: KhÃ´ng xÃ³a hay thay Ä‘á»•i file gá»‘c.

param (
    # Nháº­n tham sá»‘ lÃ  Ä‘Æ°á»ng dáº«n file má»¥c tiÃªu
    [string]$Path = ""C:\Program Files\data_important.txt""
)

try {
    Write-Host ""[*] Bat dau mo phong... Doc file: $Path""
    
    # Kiem tra file ton tai
    if (-not (Test-Path $Path)) {
        Write-Error ""Loi: Khong tim thay file muc tieu: $Path""
        exit
    }

    # Doc noi dung file
    $contentBytes = [System.IO.File]::ReadAllBytes($Path)
    
    # Ma hoa Base64 (mo phong 'encryption')
    $base64Content = [System.Convert]::ToBase64String($contentBytes)
    
    # Dinh nghia ten file moi
    $newEncryptedPath = $Path + "".encrypted""
    
    # Ghi noi dung da ""ma hoa"" ra file moi
    Set-Content -Path $newEncryptedPath -Value $base64Content
    
    Write-Host ""[+] Thanh cong! Da mo phong ma hoa file.""
    Write-Host ""[+] File goc van an toan: $Path""
    Write-Host ""[+] File moi da tao: $newEncryptedPath""

} catch {
    Write-Error ""Gap loi: $_.Exception.Message""
}"
"2025-11-16T07:36:14.610+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","rm encrypt.ps1

if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
rm encrypt.ps1

if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T07:36:21.479+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","rm data_important.txt

if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
rm data_important.txt

if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T07:36:25.005+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","exit
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
exit
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T07:42:38.182+0000","2b. System Process (Noise/Telemetry)","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","C:\Windows\System32\clipesu.exe
C:\Windows\System32\clipesu.exe","null
null","null
null"
"2025-11-16T07:42:38.184+0000",,"DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","C:\Windows\System32\ClipESUConsumer.exe
C:\Windows\System32\ClipESUConsumer.exe","null
null","null
null"
"2025-11-16T07:47:38.188+0000",,"DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","C:\Windows\System32\ClipESUConsumer.exe
C:\Windows\System32\ClipESUConsumer.exe","null
null","null
null"
"2025-11-16T08:00:05.919+0000","1. Attacker Logon (WinRM)","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"10.10.10.130
10.10.10.130","null
null","null
null","null
null"
"2025-11-16T08:00:05.942+0000","2. WinRM Process Spawned","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","C:\Windows\System32\wsmprovhost.exe
C:\Windows\System32\wsmprovhost.exe","null
null","null
null"
"2025-11-16T08:00:06.812+0000","2. WinRM Process Spawned","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","C:\Windows\system32\wsmprovhost.exe
C:\Windows\system32\wsmprovhost.exe","C:\Users\Thanh\AppData\Local\Temp\__PSScriptPolicyTest_oqnvw12d.elx.ps1
C:\Users\Thanh\AppData\Local\Temp\__PSScriptPolicyTest_oqnvw12d.elx.ps1","null
null"
"2025-11-16T08:00:07.639+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","(get-location).path
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
(get-location).path
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T08:00:10.177+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","cd ../../
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
cd ../../
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T08:00:13.805+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","cd ../
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
cd ../
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T08:00:19.148+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","ls
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
ls
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T08:00:29.226+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","cd 'Program Files'
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
cd 'Program Files'
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T08:05:25.848+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null",".\decrypt.ps1 -EncryptedPath ""C:\Program Files\data_important.txt.encrypted""
.\decrypt.ps1 -EncryptedPath ""C:\Program Files\data_important.txt.encrypted"""
"2025-11-16T08:05:52.101+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null",".\decrypt.ps1 -EncryptedPath ""C:\Program Files\data_important.txt.encrypted""
.\decrypt.ps1 -EncryptedPath ""C:\Program Files\data_important.txt.encrypted"""
"2025-11-16T08:05:59.212+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","cat .\data_important.txt.recovered.txt
cat .\data_important.txt.recovered.txt"
"2025-11-16T08:06:10.424+0000","1. Attacker Logon (WinRM)","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"10.10.10.130
10.10.10.130","null
null","null
null","null
null"
"2025-11-16T08:06:10.477+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","ex
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
ex
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T08:06:12.380+0000","4a. Malicious Script Execution","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","null
null","null
null","exit
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }
exit
if (!$?) { if($LASTEXITCODE) { exit $LASTEXITCODE } else { exit 1 } }"
"2025-11-16T08:09:21.359+0000","1. Attacker Logon (WinRM)","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"10.10.10.130
10.10.10.130","null
null","null
null","null
null"
"2025-11-16T08:09:21.395+0000","2. WinRM Process Spawned","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","C:\Windows\System32\wsmprovhost.exe
C:\Windows\System32\wsmprovhost.exe","null
null","null
null"
"2025-11-16T08:09:21.513+0000","2. WinRM Process Spawned","DESKTOP-00OJS0K
DESKTOP-00OJS0K",,"null
null","C:\Windows\system32\wsmprovhost.exe
C:\Windows\system32\wsmprovhost.exe","C:\Users\Thanh\AppData\Local\Temp\__PSScriptPolicyTest_zvnmgdmu.bsd.ps1
C:\Users\Thanh\AppData\Local\Temp\__PSScriptPolicyTest_zvnmgdmu.bsd.ps1","null
null"
